pl_name,hostname,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,ttv_flag
Kepler-1504 b,Kepler-1504,,,,,,,,,,,,,,,,,,0
Kepler-1504 b,Kepler-1504,,,,,,,,,,,,,,,,,,0
Kepler-1504 b,Kepler-1504,,,,,,,,,,,,,,,,,,0
Kepler-1504 b,Kepler-1504,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1505 b,Kepler-1505,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1506 b,Kepler-1506,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1507 b,Kepler-1507,,,,,,,,,,,,,,,,,,0
Kepler-1508 b,Kepler-1508,,,,,,,,,,,,,,,,,,0
Kepler-1508 b,Kepler-1508,,,,,,,,,,,,,,,,,,0
Kepler-1508 b,Kepler-1508,,,,,,,,,,,,,,,,,,0
Kepler-1508 b,Kepler-1508,,,,,,,,,,,,,,,,,,0
Kepler-1508 b,Kepler-1508,,,,,,,,,,,,,,,,,,0
Kepler-1508 b,Kepler-1508,,,,,,,,,,,,,,,,,,0
Kepler-1508 b,Kepler-1508,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-1509 b,Kepler-1509,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 b,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-151 c,Kepler-151,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1510 b,Kepler-1510,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1511 b,Kepler-1511,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1512 b,Kepler-1512,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1513 b,Kepler-1513,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,1678.14240,69.92260,-69.92260,0,5.28000,0.22000,-0.22000,0,1678.14240,69.92260,-69.92260,0,5.28000,0.22000,-0.22000,0,Mass,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 b,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1514 c,Kepler-1514,,,,,,,,,,,,,,,,,,0
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1515 b,Kepler-1515,,,,,,,,,,,,,,,,,,1
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1516 b,Kepler-1516,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1517 b,Kepler-1517,,,,,,,,,,,,,,,,,,0
Kepler-1518 b,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 b,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 b,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 b,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 b,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 b,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 c,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 c,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 c,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 c,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1518 c,Kepler-1518,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-1519 b,Kepler-1519,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 b,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-152 c,Kepler-152,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1520 b,Kepler-1520,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1521 b,Kepler-1521,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1522 b,Kepler-1522,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1523 b,Kepler-1523,,,,,,,,,,,,,,,,,,0
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1524 b,Kepler-1524,,,,,,,,,,,,,,,,,,1
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1525 b,Kepler-1525,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1526 b,Kepler-1526,,,,,,,,,,,,,,,,,,0
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1527 b,Kepler-1527,,,,,,,,,,,,,,,,,,1
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1528 b,Kepler-1528,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-1529 b,Kepler-1529,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 b,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-153 c,Kepler-153,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 b,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 c,Kepler-1530,,,,,,,,,,,,,,,,,,1
Kepler-1530 d,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 d,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 d,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 d,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 d,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 d,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1530 d,Kepler-1530,,,,,,,,,,,,,,,,,,0
Kepler-1531 b,Kepler-1531,,,,,,,,,,,,,,,,,,0
Kepler-1531 b,Kepler-1531,,,,,,,,,,,,,,,,,,0
Kepler-1531 b,Kepler-1531,,,,,,,,,,,,,,,,,,0
Kepler-1531 b,Kepler-1531,,,,,,,,,,,,,,,,,,0
Kepler-1531 b,Kepler-1531,,,,,,,,,,,,,,,,,,0
Kepler-1531 b,Kepler-1531,,,,,,,,,,,,,,,,,,0
Kepler-1531 b,Kepler-1531,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1532 b,Kepler-1532,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1533 b,Kepler-1533,,,,,,,,,,,,,,,,,,0
Kepler-1534 b,Kepler-1534,,,,,,,,,,,,,,,,,,0
Kepler-1534 b,Kepler-1534,,,,,,,,,,,,,,,,,,0
Kepler-1534 b,Kepler-1534,,,,,,,,,,,,,,,,,,0
Kepler-1534 b,Kepler-1534,,,,,,,,,,,,,,,,,,0
Kepler-1534 b,Kepler-1534,,,,,,,,,,,,,,,,,,0
Kepler-1534 b,Kepler-1534,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1535 b,Kepler-1535,,,,,,,,,,,,,,,,,,0
Kepler-1536 b,Kepler-1536,,,,,,,,,,,,,,,,,,0
Kepler-1536 b,Kepler-1536,,,,,,,,,,,,,,,,,,0
Kepler-1536 b,Kepler-1536,,,,,,,,,,,,,,,,,,0
Kepler-1536 b,Kepler-1536,,,,,,,,,,,,,,,,,,0
Kepler-1536 b,Kepler-1536,,,,,,,,,,,,,,,,,,0
Kepler-1536 b,Kepler-1536,,,,,,,,,,,,,,,,,,0
Kepler-1536 b,Kepler-1536,,,,,,,,,,,,,,,,,,0
Kepler-1537 b,Kepler-1537,,,,,,,,,,,,,,,,,,0
Kepler-1537 b,Kepler-1537,,,,,,,,,,,,,,,,,,0
Kepler-1537 b,Kepler-1537,,,,,,,,,,,,,,,,,,0
Kepler-1537 b,Kepler-1537,,,,,,,,,,,,,,,,,,0
Kepler-1537 b,Kepler-1537,,,,,,,,,,,,,,,,,,0
Kepler-1537 b,Kepler-1537,,,,,,,,,,,,,,,,,,0
